YBL027W,YDR471W
YBL027W,YKL180W
YBL027W,YLR448W
YBL027W,YJL189W
YBL027W,YGL123W
YBL027W,YHR141C
YBL027W,YBR181C
YBL027W,YML073C
YBL027W,YFR031C-A
YBL027W,YFR032C-A
YBL027W,YJR123W
YBL027W,YHL001W
YBL027W,YLL045C
YBL027W,YLR029C
YBL027W,YOR063W
YBL027W,YGL103W
YBL027W,YLR441C
YBL027W,YGL030W
YBL027W,YOR182C
YBL027W,YBR031W
YBL027W,YBL092W
YBL027W,YCR031C
YBL027W,YLR344W
YBL027W,YDL191W
YBL027W,YMR194W
YBL027W,YGL147C
YBL027W,YDR064W
YBL027W,YOR312C
YBL027W,YNL178W
YBL027W,YPL249C-A
YBL027W,YNL069C
YLR075W,YBL087C
YLR075W,YBL092W
YLR075W,YBR031W
YLR075W,YBR048W
YLR075W,YBR084C-A
YLR075W,YBR181C
YLR075W,YBR189W
YLR075W,YCR031C
YLR075W,YDL014W
YLR075W,YDL075W
YLR075W,YDL082W
YLR075W,YDL083C
YLR075W,YDL136W
YLR075W,YDL191W
YLR075W,YDL208W
YLR075W,YDR012W
YLR075W,YDR064W
YLR075W,YDR382W
YLR075W,YDR418W
YLR075W,YDR447C
YLR075W,YDR449C
YLR075W,YDR471W
YLR075W,YEL054C
YLR075W,YER102W
YLR075W,YFL034C-A
YLR075W,YFR031C-A
YLR075W,YFR032C-A
YLR075W,YGL030W
YLR075W,YGL031C
YLR075W,YGL076C
YLR075W,YGL099W
YLR075W,YGL103W
YLR075W,YGL123W
YLR075W,YGL135W
YLR075W,YGL147C
YLR075W,YGL189C
YLR075W,YGR027C
YLR075W,YGR034W
YLR075W,YGR085C
YLR075W,YGR214W
YLR075W,YGR218W
YLR075W,YHL001W
YLR075W,YHL015W
YLR075W,YHL033C
YLR075W,YHR021C
YLR075W,YHR141C
YLR075W,YHR170W
YLR075W,YHR203C
YLR075W,YIL018W
YLR075W,YIL052C
YLR075W,YIL069C
YLR075W,YIL133C
YLR075W,YJL109C
YLR075W,YJL136C
YLR075W,YJL177W
YLR075W,YJL189W
YLR075W,YJL190C
YLR075W,YJL191W
YLR075W,YJR123W
YLR075W,YJR145C
YLR075W,YKL180W
YLR075W,YKR057W
YLR075W,YKR094C
YLR075W,YLL034C
YLR075W,YLL045C
YLR075W,YLR022C
YLR075W,YLR029C
YLR075W,YLR061W
YLR075W,YLR293C
YLR075W,YLR333C
YLR075W,YMR142C
YLR075W,YPR102C
YLR075W,YLR406C
YLR075W,YLR197W
YLR075W,YPL198W
YLR075W,YNL096C
YLR075W,YLR367W
YLR075W,YPL131W
YLR075W,YMR121C
YLR075W,YLR167W
YLR075W,YOL127W
YLR075W,YNL301C
YLR075W,YMR242C
YLR075W,YNL002C
YLR075W,YMR194W
YLR075W,YOR182C
YLR075W,YOL039W
YLR075W,YPL079W
YLR075W,YPL249C-A
YLR075W,YOR369C
YLR075W,YNR053C
YLR075W,YOL120C
YLR075W,YLR448W
YLR075W,YLR388W
YLR075W,YML073C
YLR075W,YLR185W
YLR075W,YNL163C
YLR075W,YOR063W
YLR075W,YLR441C
YLR075W,YOR293W
YLR075W,YPL081W
YLR075W,YLR344W
YLR075W,YOR167C
YLR075W,YPR016C
YLR075W,YOR312C
YLR075W,YNL178W
YLR075W,YLR325C
YLR075W,YML024W
YLR075W,YNL069C
YLR075W,YNL067W
YLR075W,YLR340W
YLR075W,YML063W
YLR075W,YOL121C
YLR075W,YML026C
YLR075W,YOR096W
YLR075W,YOL040C
YLR075W,YMR143W
YLR075W,YOR234C
YLR075W,YNL132W
YLR075W,YPL220W
YBR084C-A,YBL092W
YBR084C-A,YLL045C
YBR084C-A,YJR123W
YBR084C-A,YLR185W
YBR084C-A,YBR251W
YBR084C-A,YLR029C
YBR084C-A,YLR048W
YBR084C-A,YGR214W
YBR084C-A,YPL090C
YBR084C-A,YGL103W
YBR084C-A,YOR063W
YBR084C-A,YGL030W
YBR084C-A,YHL001W
YBR084C-A,YPL081W
YBR084C-A,YOR182C
YBR084C-A,YFL034C-A
YBR084C-A,YKR057W
YBR084C-A,YML024W
YBR084C-A,YOR167C
YBR084C-A,YDR064W
YBR084C-A,YNL069C
YBR084C-A,YPL079W
YBR084C-A,YGR218W
YBR084C-A,YOL039W
YBR084C-A,YOR293W
YBR084C-A,YKR094C
YBR084C-A,YDL191W
YBR084C-A,YLR344W
YBR084C-A,YCR031C
YBR084C-A,YMR194W
YBR084C-A,YGL147C
YBR084C-A,YLR186W
YBR084C-A,YFR032C-A
YBR084C-A,YIL133C
YBR084C-A,YMR142C
YBR084C-A,YLR333C
YBR084C-A,YPR102C
YBR084C-A,YIL052C
YBR084C-A,YNL067W
YBR084C-A,YIL069C
YBR084C-A,YPL198W
YBR084C-A,YDL136W
YBR084C-A,YLR197W
YBR084C-A,YBR189W
YBR084C-A,YLR406C
YBR084C-A,YLR340W
YBR084C-A,YDL075W
YBR084C-A,YHR021C
YBR084C-A,YJL190C
YBR084C-A,YGR027C
YBR084C-A,YLR061W
YBR084C-A,YLR367W
YBR084C-A,YGL031C
YBR084C-A,YOL121C
YBR084C-A,YML026C
YBR084C-A,YLR388W
YBR084C-A,YPL131W
YBR084C-A,YML063W
YBR084C-A,YLR167W
YBR084C-A,YMR121C
YBR084C-A,YOL127W
YBR084C-A,YDR012W
YBR084C-A,YOL040C
YBR084C-A,YOR234C
YBR084C-A,YMR143W
YBR084C-A,YGL189C
YBR084C-A,YJR145C
YBR084C-A,YDR382W
YBR084C-A,YJL191W
YBR084C-A,YHL033C
YBR084C-A,YHL015W
YBR084C-A,YOR096W
YBR084C-A,YDR471W
YBR084C-A,YGR034W
YBR084C-A,YHR089C
YBR084C-A,YKL180W
YBR084C-A,YLR448W
YBR084C-A,YGR118W
YBR084C-A,YJL189W
YBR084C-A,YGL123W
YBR084C-A,YOR369C
YBR084C-A,YPR016C
YBR084C-A,YNL178W
YBR084C-A,YPL249C-A
YBR084C-A,YLR325C
YBR084C-A,YER102W
YBR084C-A,YNL002C
YBR084C-A,YOL120C
YBR084C-A,YGL135W
YIL133C,YBL087C
YIL133C,YBL092W
YIL133C,YBR031W
YIL133C,YBR048W
YIL133C,YBR181C
YIL133C,YBR189W
YIL133C,YCR031C
YIL133C,YDL014W
YIL133C,YDL075W
YIL133C,YDL082W
YIL133C,YDL083C
YIL133C,YDL130W
YIL133C,YDL136W
YIL133C,YDL191W
YIL133C,YDR012W
YIL133C,YDR064W
YIL133C,YDR382W
YIL133C,YDR418W
YIL133C,YDR447C
YIL133C,YDR471W
YIL133C,YEL054C
YIL133C,YER006W
YIL133C,YER102W
YIL133C,YFL034C-A
YIL133C,YFR031C-A
YIL133C,YFR032C-A
YIL133C,YGL030W
YIL133C,YGL031C
YIL133C,YGL076C
YIL133C,YGL099W
YIL133C,YGL103W
YIL133C,YGL123W
YIL133C,YGL135W
YIL133C,YGL147C
YIL133C,YGL189C
YIL133C,YGR027C
YIL133C,YGR034W
YIL133C,YGR085C
YIL133C,YGR214W
YIL133C,YHL001W
YIL133C,YHL015W
YIL133C,YHL033C
YIL133C,YHR010W
YIL133C,YHR021C
YIL133C,YHR141C
YIL133C,YHR170W
YIL133C,YHR203C
YIL133C,YIL018W
YIL133C,YIL052C
YIL133C,YIL069C
YIL133C,YPL143W
YIL133C,YLR333C
YIL133C,YMR142C
YIL133C,YPR102C
YIL133C,YPL198W
YIL133C,YLR406C
YIL133C,YLR197W
YIL133C,YNL096C
YIL133C,YJL190C
YIL133C,YPL183W-A
YIL133C,YNL067W
YIL133C,YLR175W
YIL133C,YJL136C
YIL133C,YLR061W
YIL133C,YLR367W
YIL133C,YPL131W
YIL133C,YLR167W
YIL133C,YMR121C
YIL133C,YOL127W
YIL133C,YNL301C
YIL133C,YKL006W
YIL133C,YJR145C
YIL133C,YMR242C
YIL133C,YKL180W
YIL133C,YJL189W
YIL133C,YPL169C
YIL133C,YLL045C
YIL133C,YLR048W
YIL133C,YLR029C
YIL133C,YOL039W
YIL133C,YMR194W
YIL133C,YLR340W
YIL133C,YPL217C
YIL133C,YML026C
YIL133C,YOL121C
YIL133C,YML063W
YIL133C,YLR388W
YIL133C,YMR143W
YIL133C,YOL040C
YIL133C,YOR234C
YIL133C,YJL191W
YIL133C,YNL132W
YIL133C,YJL177W
YIL133C,YPL220W
YIL133C,YML073C
YIL133C,YOR096W
YIL133C,YLR448W
YIL133C,YNR053C
YIL133C,YKR057W
YIL133C,YJR123W
YIL133C,YLR185W
YIL133C,YLR441C
YIL133C,YPL081W
YIL133C,YOR063W
YIL133C,YOR293W
YIL133C,YPR043W
YIL133C,YKR094C
YIL133C,YLR344W
YIL133C,YNL178W
YIL133C,YOR312C
YIL133C,YPR016C
YIL133C,YLR325C
YIL133C,YOR167C
YIL133C,YPL079W
YIL133C,YPL093W
YIL133C,YPL249C-A
YIL133C,YOR369C
YIL133C,YNL081C
YIL133C,YOL120C
YIL133C,YNL002C
YIL133C,YNL069C
YIL133C,YML024W
YIL069C,YBL072C
YIL069C,YBL087C
YIL069C,YBL092W
YIL069C,YBR031W
YIL069C,YBR048W
YIL069C,YBR181C
YIL069C,YBR189W
YIL069C,YCR031C
YIL069C,YDL075W
YIL069C,YDL082W
YIL069C,YDL083C
YIL069C,YDL133C-A
YIL069C,YDL136W
YIL069C,YDL184C
YIL069C,YDL208W
YIL069C,YDR012W
YIL069C,YDR025W
YIL069C,YDR064W
YIL069C,YDR382W
YIL069C,YDR418W
YIL069C,YDR447C
YIL069C,YDR471W
YIL069C,YEL026W
YIL069C,YEL054C
YIL069C,YER074W
YIL069C,YER102W
YIL069C,YER117W
YIL069C,YFL034C-A
YIL069C,YFR031C-A
YIL069C,YFR032C-A
YIL069C,YGL030W
YIL069C,YGL031C
YIL069C,YGL076C
YIL069C,YGL103W
YIL069C,YGL123W
YIL069C,YGL135W
YIL069C,YGL147C
YIL069C,YGL189C
YIL069C,YGR027C
YIL069C,YGR034W
YIL069C,YGR085C
YIL069C,YGR090W
YIL069C,YGR118W
YIL069C,YGR214W
YIL069C,YGR218W
YIL069C,YHL001W
YIL069C,YHL015W
YIL069C,YHL033C
YIL069C,YHR021C
YIL069C,YHR089C
YIL069C,YHR141C
YIL069C,YHR203C
YIL069C,YIL018W
YIL069C,YIL052C
YIL069C,YNL096C
YIL069C,YLR340W
YIL069C,YJL190C
YIL069C,YPR132W
YIL069C,YLR061W
YIL069C,YLR367W
YIL069C,YPL217C
YIL069C,YOL121C
YIL069C,YML026C
YIL069C,YPL131W
YIL069C,YLR167W
YIL069C,YML063W
YIL069C,YLR287C-A
YIL069C,YMR121C
YIL069C,YOL040C
YIL069C,YOL127W
YIL069C,YMR143W
YIL069C,YNL301C
YIL069C,YOL010W
YIL069C,YJR145C
YIL069C,YOR234C
YIL069C,YNL132W
YIL069C,YMR242C
YIL069C,YJL191W
YIL069C,YJL177W
YIL069C,YLR264W
YIL069C,YPL079W
YIL069C,YML024W
YIL069C,YKR057W
YIL069C,YNL069C
YIL069C,YLR406C
YIL069C,YJL189W
YIL069C,YPL198W
YIL069C,YNL067W
YIL069C,YOR096W
YIL069C,YKL180W
YIL069C,YLR448W
YIL069C,YLR175W
YIL069C,YLR409C
YIL069C,YLR388W
YIL069C,YML073C
YIL069C,YJR123W
YIL069C,YPL081W
YIL069C,YLR185W
YIL069C,YLL045C
YIL069C,YPL090C
YIL069C,YLR029C
YIL069C,YLR441C
YIL069C,YOR063W
YIL069C,YOR182C
YIL069C,YJR002W
YIL069C,YOR293W
YIL069C,YOL039W
YIL069C,YMR194W
YIL069C,YKR094C
YIL069C,YLR344W
YIL069C,YOL120C
YIL069C,YNL178W
YIL069C,YOR312C
YIL069C,YOR369C
YIL069C,YPL249C-A
YIL069C,YLR325C
YIL069C,YOR167C
YIL069C,YLR186W
YIL069C,YLR333C
YIL069C,YMR142C
YIL069C,YPR102C
YDL136W,YBL092W
YDL136W,YBR031W
YDL136W,YBR181C
YDL136W,YCR031C
YDL136W,YDL075W
YDL136W,YDL082W
YDL136W,YDL083C
YDL136W,YFR032C-A
YDL136W,YPL143W
YDL136W,YMR142C
YDL136W,YML073C
YDL136W,YLR406C
YDL136W,YGR085C
YDL136W,YNL096C
YDL136W,YIL018W
YDL136W,YOL127W
YDL136W,YDR012W
YDL136W,YMR242C
YDL136W,YDR382W
YDL136W,YPL013C
YDL136W,YGR034W
YDL136W,YGR118W
YDL136W,YKL180W
YDL136W,YJL189W
YDL136W,YLL045C
YDL136W,YHR141C
YDL136W,YHL001W
YDL136W,YOR182C
YDL136W,YNL067W
YDL136W,YNL302C
YDL136W,YGR027C
YDL136W,YGL031C
YDL136W,YML063W
YDL136W,YOL040C
YDL136W,YFR031C-A
YDL136W,YHL033C
YDL136W,YJL177W
YDL136W,YGL099W
YDL136W,YOR096W
YDL136W,YDR471W
YDL136W,YLR448W
YDL136W,YJR123W
YDL136W,YGL030W
YDL136W,YGL103W
YDL136W,YOR063W
YDL136W,YLR441C
YDL136W,YKR094C
YDL136W,YLR344W
YDL136W,YGL076C
YDL136W,YDR447C
YDL136W,YHR203C
YDL136W,YOR312C
YDL136W,YDL191W
YDL136W,YMR194W
YDL136W,YDR064W
YDL136W,YLR175W
YDL136W,YGL147C
YDL136W,YPL249C-A
YDL136W,YHR170W
YDL136W,YGL135W
YDL136W,YNL069C
YDL136W,YNL002C
YDL136W,YER102W
YDR447C,YBL092W
YDR447C,YBR031W
YDR447C,YBR048W
YDR447C,YBR181C
YDR447C,YBR189W
YDR447C,YCR031C
YDR447C,YDL014W
YDR447C,YDL075W
YDR447C,YDL082W
YDR447C,YDL083C
YDR447C,YDR012W
YDR447C,YDR025W
YDR447C,YDR064W
YDR447C,YDR382W
YDR447C,YDR418W
YDR447C,YLL045C
YDR447C,YLR029C
YDR447C,YMR194W
YDR447C,YPL090C
YDR447C,YHL001W
YDR447C,YOR182C
YDR447C,YML026C
YDR447C,YML024W
YDR447C,YGL147C
YDR447C,YOR369C
YDR447C,YPL249C-A
YDR447C,YGL135W
YDR447C,YNL069C
YDR447C,YNL002C
YDR447C,YHR203C
YDR447C,YNL302C
YDR447C,YGR027C
YDR447C,YGL031C
YDR447C,YJR123W
YDR447C,YML063W
YDR447C,YFR032C-A
YDR447C,YML073C
YDR447C,YOL040C
YDR447C,YJL191W
YDR447C,YMR143W
YDR447C,YNL132W
YDR447C,YOR234C
YDR447C,YER131W
YDR447C,YFR031C-A
YDR447C,YHL033C
YDR447C,YOR096W
YDR447C,YJL177W
YDR447C,YDR471W
YDR447C,YLR448W
YDR447C,YGR034W
YDR447C,YER074W
YDR447C,YMR142C
YDR447C,YJL109C
YDR447C,YGR085C
YDR447C,YPL198W
YDR447C,YLR406C
YDR447C,YLR167W
YDR447C,YLR287C-A
YDR447C,YOL127W
YDR447C,YGR090W
YDR447C,YJR145C
YDR447C,YNL301C
YDR447C,YMR242C
YDR447C,YHL015W
YDR447C,YGL076C
YDR447C,YKL180W
YDR447C,YLR344W
YDR447C,YOR063W
YDR447C,YGR214W
YDR447C,YGL103W
YDR447C,YLR441C
YDR447C,YGL030W
YDR447C,YPL081W
YDR447C,YOR293W
YDR447C,YLR061W
YDR447C,YLR367W
YDR447C,YHR141C
YDR447C,YJL190C
YDR447C,YIL018W
YDR447C,YNL096C
YDR447C,YGR118W
YDR447C,YNL178W
YDR447C,YOR312C
YDR447C,YER102W
YNL096C,YBL092W
YNL096C,YBR031W
YNL096C,YBR048W
YNL096C,YBR181C
YNL096C,YBR189W
YNL096C,YCR031C
YNL096C,YDL075W
YNL096C,YDL082W
YNL096C,YDL083C
YNL096C,YDR064W
YNL096C,YDR382W
YNL096C,YDR471W
YNL096C,YER102W
YNL096C,YFR031C-A
YNL096C,YFR032C-A
YNL096C,YGL103W
YNL096C,YGL147C
YNL096C,YGR034W
YNL096C,YGR085C
YNL096C,YGR218W
YNL096C,YHR141C
YNL096C,YJL177W
YNL096C,YJL190C
YNL096C,YJR002W
YNL096C,YJR123W
YNL096C,YKL180W
YNL096C,YLL045C
YNL096C,YLR029C
YNL096C,YLR264W
YNL096C,YLR441C
YNL096C,YLR448W
YNL096C,YML063W
YNL096C,YML073C
YNL096C,YMR194W
YNL096C,YMR242C
YNL096C,YNL002C
YNL096C,YNL069C
YNL096C,YOR063W
YNL096C,YOL127W
YNL096C,YNL301C
YNL096C,YOR182C
YNL096C,YOR048C
YNL096C,YPL217C
YNL096C,YOL040C
YNL096C,YOR096W
YNL096C,YOR312C
YNL096C,YNL178W
YGR085C,YBL092W
YGR085C,YBR031W
YGR085C,YBR048W
YGR085C,YBR181C
YGR085C,YBR189W
YGR085C,YCR031C
YGR085C,YCR057C
YGR085C,YDL014W
YGR085C,YDL075W
YGR085C,YDL082W
YGR085C,YDL083C
YGR085C,YDR012W
YGR085C,YDR064W
YGR085C,YDR116C
YGR085C,YDR382W
YGR085C,YDR418W
YGR085C,YDR471W
YGR085C,YER006W
YGR085C,YER102W
YGR085C,YFR031C-A
YGR085C,YFR032C-A
YGR085C,YGL030W
YGR085C,YGL031C
YGR085C,YGL076C
YGR085C,YGL103W
YGR085C,YGL123W
YGR085C,YGL135W
YGR085C,YGL147C
YGR085C,YGR034W
YGR085C,YMR142C
YGR085C,YPR102C
YGR085C,YPL198W
YGR085C,YPL131W
YGR085C,YIL018W
YGR085C,YJL190C
YGR085C,YHR147C
YGR085C,YLR367W
YGR085C,YMR194W
YGR085C,YPL093W
YGR085C,YPL249C-A
YGR085C,YNL069C
YGR085C,YNL002C
YGR085C,YHR203C
YGR085C,YLR340W
YGR085C,YPL217C
YGR085C,YML026C
YGR085C,YML063W
YGR085C,YOL040C
YGR085C,YJR123W
YGR085C,YNL132W
YGR085C,YOR234C
YGR085C,YMR193W
YGR085C,YHL033C
YGR085C,YJL177W
YGR085C,YOR096W
YGR085C,YLR448W
YGR085C,YML073C
YGR085C,YLR441C
YGR085C,YOR063W
YGR085C,YGR218W
YGR085C,YOR312C
YGR085C,YNL178W
YGR085C,YKL180W
YGR085C,YLR293C
YGR085C,YPL143W
YGR085C,YOL127W
YGR085C,YJR145C
YGR085C,YNL301C
YGR085C,YMR242C
YGR085C,YHL015W
YGR085C,YLR029C
YGR085C,YHR141C
YGR085C,YLL045C
YGR085C,YHL001W
YDL075W,YBL092W
YDL075W,YBR031W
YDL075W,YBR181C
YDL075W,YBR189W
YDL075W,YCR031C
YDL075W,YDL014W
YDL075W,YLR325C
YDL075W,YPL249C-A
YDL075W,YML024W
YDL075W,YKR057W
YDL075W,YLL045C
YDL075W,YER102W
YDL075W,YOL120C
YDL075W,YNL069C
YDL075W,YNL002C
YDL075W,YGL135W
YDL075W,YLR185W
YDL075W,YOL040C
YDL075W,YOL127W
YDL075W,YMR121C
YDL075W,YDR012W
YDL075W,YGL189C
YDL075W,YDL082W
YDL075W,YMR143W
YDL075W,YOR167C
YDL075W,YJR145C
YDL075W,YOR234C
YDL075W,YNL301C
YDL075W,YMR242C
YDL075W,YDR382W
YDL075W,YJL191W
YDL075W,YDL083C
YDL075W,YHL033C
YDL075W,YGR034W
YDL075W,YJL177W
YDL075W,YHL015W
YDL075W,YDR471W
YDL075W,YOR096W
YDL075W,YLR448W
YDL075W,YHR089C
YDL075W,YKL180W
YDL075W,YNR053C
YDL075W,YJL189W
YDL075W,YJR123W
YDL075W,YHR141C
YDL075W,YGL123W
YDL075W,YML073C
YDL075W,YFR031C-A
YDL075W,YLR388W
YDL075W,YFR032C-A
YDL075W,YDR418W
YDL075W,YOR369C
YDL075W,YLR061W
YDL075W,YER006W
YDL075W,YHR021C
YDL075W,YLR333C
YDL075W,YMR142C
YDL075W,YPR102C
YDL075W,YIL052C
YDL075W,YLR406C
YDL075W,YNL067W
YDL075W,YPL198W
YDL075W,YHL001W
YDL075W,YIL018W
YDL075W,YLR340W
YDL075W,YJL190C
YDL075W,YPL183W-A
YDL075W,YGR027C
YDL075W,YLR029C
YDL075W,YGR214W
YDL075W,YGL103W
YDL075W,YPL081W
YDL075W,YGL030W
YDL075W,YOR063W
YDL075W,YFL034C-A
YDL075W,YOR182C
YDL075W,YOR293W
YDL075W,YOL039W
YDL075W,YKR094C
YDL075W,YLR344W
YDL075W,YDL191W
YDL075W,YMR194W
YDL075W,YLR175W
YDL075W,YGL076C
YDL075W,YPL079W
YDL075W,YGL147C
YDL075W,YDR064W
YDL075W,YNL178W
YDL075W,YOR312C
YDL075W,YLR167W
YDL075W,YML063W
YDL075W,YLR367W
YDL075W,YPL131W
YDL075W,YGL031C
YDL075W,YOL121C
YDL075W,YML026C
YGL031C,YBL087C
YGL031C,YBL092W
YGL031C,YBR031W
YGL031C,YBR181C
YGL031C,YBR189W
YGL031C,YCR031C
YGL031C,YDL082W
YGL031C,YDL083C
YGL031C,YDR012W
YGL031C,YDR064W
YGL031C,YDR382W
YGL031C,YDR471W
YGL031C,YEL026W
YGL031C,YER006W
YGL031C,YER102W
YGL031C,YER117W
YGL031C,YFL034C-A
YGL031C,YFR031C-A
YGL031C,YFR032C-A
YGL031C,YGL030W
YGL031C,YLR344W
YGL031C,YIL052C
YGL031C,YPR102C
YGL031C,YNL067W
YGL031C,YGR027C
YGL031C,YLR340W
YGL031C,YOL121C
YGL031C,YML026C
YGL031C,YKR094C
YGL031C,YML063W
YGL031C,YOR119C
YGL031C,YOL040C
YGL031C,YGR148C
YGL031C,YMR143W
YGL031C,YOR234C
YGL031C,YJL191W
YGL031C,YHL033C
YGL031C,YJL177W
YGL031C,YOR096W
YGL031C,YLR388W
YGL031C,YNR053C
YGL031C,YLR448W
YGL031C,YML073C
YGL031C,YGL123W
YGL031C,YJR123W
YGL031C,YLR185W
YGL031C,YGL103W
YGL031C,YGR214W
YGL031C,YOR063W
YGL031C,YLR441C
YGL031C,YOR293W
YGL031C,YPL081W
YGL031C,YOL127W
YGL031C,YLR367W
YGL031C,YHR021C
YGL031C,YLR197W
YGL031C,YLR406C
YGL031C,YPL198W
YGL031C,YJL190C
YGL031C,YLR061W
YGL031C,YOR056C
YGL031C,YLR167W
YGL031C,YPL131W
YGL031C,YMR121C
YGL031C,YGL189C
YGL031C,YMR142C
YGL031C,YLR333C
YGL031C,YJR145C
YGL031C,YMR242C
YGL031C,YHL015W
YGL031C,YGL076C
YGL031C,YGR218W
YGL031C,YLR293C
YGL031C,YKL180W
YGL031C,YGR034W
YGL031C,YLR009W
YGL031C,YGR118W
YGL031C,YJL189W
YGL031C,YPL169C
YGL031C,YHR141C
YGL031C,YLL045C
YGL031C,YLR022C
YGL031C,YLR048W
YGL031C,YHL001W
YGL031C,YOL039W
YGL031C,YMR194W
YGL031C,YHR170W
YGL031C,YPL079W
YGL031C,YPL093W
YGL031C,YOL120C
YGL031C,YOR369C
YGL031C,YPL249C-A
YGL031C,YNL207W
YGL031C,YNL069C
YGL031C,YML024W
YGL031C,YLR325C
YGL031C,YPR016C
YGL031C,YNL178W
YGL031C,YKR057W
YGL031C,YOR167C
YML063W,YBL092W
YML063W,YBR031W
YML063W,YBR048W
YML063W,YBR181C
YML063W,YBR189W
YML063W,YCR031C
YML063W,YCR057C
YML063W,YDL014W
YML063W,YDL082W
YML063W,YDL083C
YML063W,YDR012W
YML063W,YDR064W
YML063W,YDR382W
YML063W,YDR418W
YML063W,YDR471W
YML063W,YEL054C
YML063W,YER102W
YML063W,YFL034C-A
YML063W,YFR031C-A
YML063W,YFR032C-A
YML063W,YGL030W
YML063W,YGL076C
YML063W,YGL103W
YML063W,YGL123W
YML063W,YGL135W
YML063W,YGL147C
YML063W,YGL189C
YML063W,YGR027C
YML063W,YGR034W
YML063W,YGR090W
YML063W,YGR214W
YML063W,YGR218W
YML063W,YHL001W
YML063W,YHL015W
YML063W,YHL033C
YML063W,YHR021C
YML063W,YHR141C
YML063W,YHR196W
YML063W,YHR203C
YML063W,YIL018W
YML063W,YIL052C
YML063W,YJL177W
YML063W,YJL189W
YML063W,YJL190C
YML063W,YJL191W
YML063W,YJR123W
YML063W,YJR145C
YML063W,YKL180W
YML063W,YKR057W
YML063W,YKR094C
YML063W,YLL045C
YML063W,YLR029C
YML063W,YLR061W
YML063W,YLR167W
YML063W,YLR185W
YML063W,YLR325C
YML063W,YLR333C
YML063W,YLR340W
YML063W,YLR344W
YML063W,YLR367W
YML063W,YLR388W
YML063W,YLR406C
YML063W,YLR441C
YML063W,YLR448W
YML063W,YML024W
YML063W,YML026C
YML063W,YOL039W
YML063W,YPL198W
YML063W,YPL183W-A
YML063W,YMR121C
YML063W,YPL131W
YML063W,YOR182C
YML063W,YMR194W
YML063W,YPL079W
YML063W,YOR167C
YML063W,YOR369C
YML063W,YOL040C
YML063W,YNL081C
YML063W,YPL249C-A
YML063W,YNL207W
YML063W,YOL120C
YML063W,YNL002C
YML063W,YNL069C
YML063W,YNL067W
YML063W,YOL121C
YML063W,YMR143W
YML063W,YOR234C
YML063W,YOR096W
YML063W,YNL132W
YML063W,YML073C
YML063W,YOR063W
YML063W,YPL081W
